timestamp,age,gender,drink_preference,socials_preference,total_spend,weather,return_likelihood
25/06/2023,56,M,whiskey,Facebook,75.03,Sunny,Yes
04/06/2023,46,M,whiskey,Facebook,62.04,Sunny,Yes
04/06/2023,47,M,whiskey,Facebook,83.81,Sunny,Yes
25/06/2023,54,M,whiskey,Twitter,65.76,Sunny,Yes
02/06/2023,68,F,wine,Instagram,53.52,Cloudy,No
11/06/2023,46,M,whiskey,Facebook,64.05,Sunny,Yes
10/06/2023,34,M,wine,Facebook,72.18,Sunny,No
15/06/2023,44,M,whiskey,Facebook,72.27,Sunny,Yes
06/06/2023,45,M,whiskey,Facebook,63.63,Sunny,Yes
04/06/2023,45,M,whiskey,Twitter,80.94,Sunny,Yes
11/06/2023,45,M,whiskey,Facebook,79.27,Sunny,Yes
17/06/2023,49,M,whiskey,Facebook,77.12,Cloudy,Yes
15/06/2023,48,M,whiskey,Facebook,61.96,Sunny,Yes
04/06/2023,43,M,whiskey,Facebook,92.4,Sunny,No
03/06/2023,45,M,whiskey,Facebook,54.6,Rainy,Yes
25/06/2023,44,M,whiskey,Facebook,93.06,Sunny,Yes
10/06/2023,49,M,whiskey,Facebook,61.65,Sunny,No
06/06/2023,36,M,wine,Facebook,70.69,Sunny,No
29/06/2023,39,M,whiskey,Facebook,67.86,Rainy,No
04/06/2023,44,M,whiskey,Facebook,70.39,Sunny,Yes
11/06/2023,56,F,cocktail,Instagram,55.27,Sunny,No
21/06/2023,46,M,whiskey,Facebook,62.36,Sunny,Yes
05/06/2023,70,F,wine,Facebook,60.47,Cloudy,Yes
17/06/2023,45,M,whiskey,Facebook,50.23,Cloudy,Yes
16/06/2023,28,M,cocktail,Facebook,26.31,Cloudy,No
29/06/2023,41,M,whiskey,Facebook,59.19,Rainy,Yes
18/06/2023,51,M,whiskey,Facebook,68.67,Sunny,Yes
10/06/2023,52,M,wine,Facebook,75.06,Sunny,No
03/06/2023,44,M,whiskey,Facebook,77.06,Rainy,Yes
17/06/2023,64,F,wine,Facebook,48.47,Cloudy,No
01/06/2023,43,M,whiskey,Facebook,80.35,Cloudy,No
11/06/2023,37,M,wine,Twitter,64.6,Sunny,No
08/06/2023,63,F,cocktail,Facebook,46.14,Cloudy,No
26/06/2023,45,M,wine,Facebook,63.17,Rainy,No
17/06/2023,51,M,whiskey,Facebook,57.85,Cloudy,Yes
17/06/2023,41,M,whiskey,Facebook,68.41,Cloudy,No
24/06/2023,39,M,wine,Facebook,74.32,Rainy,No
25/06/2023,45,M,wine,Facebook,65.18,Sunny,Yes
11/06/2023,22,M,cocktail,Twitter,42.91,Sunny,No
07/06/2023,50,M,wine,Facebook,81.55,Sunny,Yes
04/06/2023,40,M,whiskey,Facebook,54.46,Sunny,Yes
14/06/2023,67,F,cocktail,Facebook,53.72,Stormy,Yes
07/06/2023,49,M,whiskey,Facebook,78.55,Sunny,Yes
18/06/2023,40,M,whiskey,Facebook,60.5,Sunny,Yes
18/06/2023,31,F,cocktail,TikTok,36.91,Sunny,No
04/06/2023,32,M,beer,TikTok,44.56,Sunny,Yes
13/06/2023,47,M,whiskey,Facebook,54.56,Sunny,Yes
10/06/2023,50,M,whiskey,Facebook,85.75,Sunny,No
03/06/2023,46,M,whiskey,Twitter,68.45,Rainy,Yes
01/06/2023,52,M,whiskey,Facebook,94.61,Cloudy,Yes
03/06/2023,48,M,whiskey,Twitter,77.03,Rainy,Yes
29/06/2023,32,M,whiskey,Twitter,73.03,Rainy,Yes
11/06/2023,42,M,whiskey,Facebook,70.16,Sunny,Yes
13/06/2023,47,M,whiskey,Facebook,61.26,Sunny,Yes
04/06/2023,60,F,wine,Instagram,41.09,Sunny,Yes
18/06/2023,47,M,whiskey,Facebook,70.85,Sunny,Yes
18/06/2023,40,M,wine,Facebook,70.28,Sunny,No
24/06/2023,49,M,whiskey,Facebook,82.02,Rainy,Yes
13/06/2023,39,M,whiskey,Facebook,64.15,Sunny,Yes
20/06/2023,70,F,wine,Facebook,64.26,Sunny,No
11/06/2023,66,F,wine,Facebook,47.62,Sunny,Yes
04/06/2023,72,F,wine,Facebook,21.79,Sunny,Yes
05/06/2023,36,M,whiskey,Facebook,70.26,Cloudy,Yes
07/06/2023,65,F,wine,Facebook,36.81,Sunny,No
17/06/2023,44,M,whiskey,Facebook,72.96,Cloudy,Yes
03/06/2023,43,M,whiskey,Facebook,76.61,Rainy,Yes
04/06/2023,43,M,whiskey,Facebook,61.36,Sunny,Yes
17/06/2023,20,F,beer,Twitter,25.21,Cloudy,No
29/06/2023,48,M,whiskey,Facebook,57.22,Rainy,Yes
20/06/2023,42,M,whiskey,Facebook,72.39,Sunny,Yes
25/06/2023,51,M,whiskey,Facebook,77.31,Sunny,Yes
03/06/2023,46,M,whiskey,Facebook,54.97,Rainy,Yes
04/06/2023,48,M,whiskey,Twitter,71.47,Sunny,Yes
25/06/2023,61,F,wine,Instagram,43.88,Sunny,Yes
10/06/2023,51,M,whiskey,Facebook,69.28,Sunny,Yes
27/06/2023,58,F,cocktail,Facebook,65.36,Cloudy,Yes
09/06/2023,63,F,wine,Facebook,44.99,Cloudy,Yes
18/06/2023,35,M,whiskey,Facebook,71.5,Sunny,Yes
25/06/2023,46,M,whiskey,Facebook,55.56,Sunny,No
24/06/2023,68,F,wine,Facebook,65.48,Rainy,No
08/06/2023,44,M,whiskey,Facebook,73.8,Cloudy,Yes
06/06/2023,73,F,wine,Facebook,54.85,Sunny,Yes
03/06/2023,40,M,whiskey,Facebook,56.54,Rainy,Yes
13/06/2023,41,M,whiskey,Facebook,69.29,Sunny,Yes
04/06/2023,38,M,whiskey,Facebook,62.79,Sunny,Yes
05/06/2023,46,M,wine,Twitter,73.59,Cloudy,Yes
01/06/2023,43,M,whiskey,Facebook,55.35,Cloudy,Yes
15/06/2023,30,M,cocktail,TikTok,12.09,Sunny,No
03/06/2023,45,M,whiskey,Facebook,76.43,Rainy,Yes
03/06/2023,48,M,whiskey,Facebook,70.17,Rainy,Yes
10/06/2023,46,M,wine,Facebook,45.33,Sunny,Yes
04/06/2023,63,F,wine,Facebook,51,Sunny,Yes
11/06/2023,39,M,whiskey,Facebook,74.23,Sunny,Yes
18/06/2023,57,M,whiskey,Facebook,67.29,Sunny,No
04/06/2023,38,M,whiskey,Facebook,63.28,Sunny,No
03/06/2023,65,F,wine,Facebook,35.1,Rainy,Yes
25/06/2023,47,M,whiskey,Twitter,61.33,Sunny,Yes
02/06/2023,45,M,whiskey,Facebook,79.13,Cloudy,Yes
24/06/2023,43,M,whiskey,Facebook,78.75,Rainy,No
21/06/2023,41,M,beer,Facebook,50.7,Sunny,No
06/06/2023,64,F,cocktail,Instagram,43.14,Sunny,No
21/06/2023,44,M,whiskey,Facebook,83.5,Sunny,Yes
11/06/2023,35,M,whiskey,Facebook,62.53,Sunny,Yes
03/06/2023,68,F,wine,Instagram,38.45,Rainy,No
19/06/2023,43,M,whiskey,Facebook,67.94,Cloudy,Yes
04/06/2023,43,M,whiskey,Facebook,70.64,Sunny,Yes
10/06/2023,20,F,cocktail,TikTok,19.47,Sunny,Yes
11/06/2023,23,M,cocktail,Twitter,43,Sunny,Yes
05/06/2023,46,M,whiskey,Facebook,62.03,Cloudy,Yes
24/06/2023,52,M,whiskey,Twitter,74.9,Rainy,Yes
24/06/2023,47,M,whiskey,Facebook,68.2,Rainy,Yes
17/06/2023,18,M,cocktail,TikTok,33.39,Cloudy,No
14/06/2023,46,M,whiskey,Twitter,64.91,Stormy,Yes
04/06/2023,60,F,cocktail,Facebook,50.66,Sunny,No
10/06/2023,60,F,cocktail,Facebook,46.52,Sunny,Yes
26/06/2023,38,M,whiskey,Facebook,49.37,Rainy,No
11/06/2023,24,M,cocktail,Facebook,31.92,Sunny,No
17/06/2023,48,M,whiskey,Twitter,51,Cloudy,Yes
20/06/2023,44,M,wine,Facebook,63.23,Sunny,No
21/06/2023,46,M,whiskey,Facebook,60.05,Sunny,Yes
25/06/2023,52,M,whiskey,Twitter,57.96,Sunny,No
06/06/2023,64,F,cocktail,Facebook,39.51,Sunny,Yes
24/06/2023,41,M,whiskey,Twitter,58.67,Rainy,No
11/06/2023,26,M,cocktail,Facebook,33.36,Sunny,No
25/06/2023,63,F,wine,Facebook,57.24,Sunny,No
18/06/2023,50,M,whiskey,Facebook,66.49,Sunny,Yes
18/06/2023,40,M,wine,Facebook,79.2,Sunny,Yes
18/06/2023,49,M,whiskey,Facebook,75.77,Sunny,Yes
04/06/2023,65,F,wine,Facebook,53.27,Sunny,No
26/06/2023,68,F,wine,Facebook,58.49,Rainy,No
25/06/2023,22,F,cocktail,Twitter,15.98,Sunny,Yes
18/06/2023,21,F,cocktail,TikTok,36.41,Sunny,No
18/06/2023,48,M,whiskey,Facebook,68.89,Sunny,Yes
11/06/2023,18,M,cocktail,Twitter,33.43,Sunny,Yes
11/06/2023,44,M,whiskey,Facebook,73.39,Sunny,Yes
03/06/2023,66,F,wine,Facebook,55.98,Rainy,Yes
04/06/2023,50,M,whiskey,Facebook,73.72,Sunny,Yes
11/06/2023,65,F,wine,Facebook,57.66,Sunny,No
10/06/2023,63,F,cocktail,Facebook,55.02,Sunny,Yes
18/06/2023,53,M,wine,Facebook,64.05,Sunny,Yes
10/06/2023,60,F,wine,Facebook,46.54,Sunny,No
17/06/2023,42,M,whiskey,Facebook,76.64,Cloudy,Yes
04/06/2023,48,M,whiskey,Facebook,76.1,Sunny,Yes
10/06/2023,71,F,wine,Facebook,48.55,Sunny,No
14/06/2023,37,M,wine,Facebook,65.67,Stormy,Yes
29/06/2023,42,M,whiskey,Facebook,72.07,Rainy,Yes
09/06/2023,64,F,wine,Facebook,39.65,Cloudy,Yes
04/06/2023,68,F,wine,Facebook,49.74,Sunny,Yes
11/06/2023,42,M,whiskey,Facebook,81.34,Sunny,Yes
03/06/2023,49,M,whiskey,Facebook,78.93,Rainy,Yes
10/06/2023,47,M,whiskey,Facebook,62.86,Sunny,Yes
18/06/2023,47,M,whiskey,Facebook,78.24,Sunny,Yes
20/06/2023,51,M,whiskey,Facebook,64.09,Sunny,Yes
10/06/2023,63,F,wine,Instagram,54.25,Sunny,Yes
25/06/2023,44,M,whiskey,Facebook,79.39,Sunny,Yes
11/06/2023,55,M,whiskey,Facebook,60.05,Sunny,Yes
17/06/2023,29,M,beer,TikTok,41.48,Cloudy,No
24/06/2023,70,F,cocktail,Facebook,41.74,Rainy,Yes
17/06/2023,45,M,whiskey,Facebook,59.59,Cloudy,Yes
17/06/2023,63,F,wine,Facebook,44.78,Cloudy,No
12/06/2023,38,M,whiskey,Facebook,82.24,Rainy,Yes
20/06/2023,66,F,wine,Facebook,62.48,Sunny,No
19/06/2023,52,M,whiskey,Facebook,80.84,Cloudy,Yes
18/06/2023,31,M,whiskey,Twitter,58.98,Sunny,Yes
27/06/2023,48,M,whiskey,Facebook,96.08,Cloudy,Yes
11/06/2023,45,M,whiskey,Facebook,52.82,Sunny,Yes
22/06/2023,21,M,cocktail,Instagram,28.73,Cloudy,Yes
24/06/2023,27,M,cocktail,TikTok,13.03,Rainy,No
19/06/2023,48,M,whiskey,Facebook,77.3,Cloudy,Yes
25/06/2023,54,M,whiskey,Facebook,51.65,Sunny,Yes
11/06/2023,19,F,cocktail,TikTok,37.08,Sunny,No
06/06/2023,30,M,cocktail,TikTok,33.95,Sunny,No
17/06/2023,43,M,wine,Facebook,76.45,Cloudy,No
26/06/2023,44,M,whiskey,Facebook,69.83,Rainy,Yes
17/06/2023,29,F,cocktail,TikTok,25.41,Cloudy,No
30/06/2023,44,M,whiskey,Facebook,71.79,Sunny,Yes
11/06/2023,70,F,wine,Facebook,58.54,Sunny,No
29/06/2023,22,F,cocktail,Instagram,31.03,Rainy,No
29/06/2023,47,M,whiskey,Facebook,68.98,Rainy,Yes
09/06/2023,60,F,wine,Facebook,72.71,Cloudy,Yes
08/06/2023,51,M,whiskey,Facebook,74.98,Cloudy,Yes
15/06/2023,56,F,wine,Facebook,52.59,Sunny,No
18/06/2023,43,M,whiskey,Facebook,61.79,Sunny,Yes
03/06/2023,64,F,wine,Facebook,57,Rainy,No
25/06/2023,44,M,whiskey,Facebook,74.29,Sunny,Yes
12/06/2023,72,F,wine,Facebook,48.43,Rainy,Yes
09/06/2023,21,F,cocktail,TikTok,15.08,Cloudy,Yes
18/06/2023,53,M,wine,Facebook,71.93,Sunny,Yes
20/06/2023,44,M,whiskey,Twitter,57.4,Sunny,Yes
29/06/2023,47,M,wine,Facebook,60.26,Rainy,No
12/06/2023,40,M,whiskey,Facebook,70.05,Rainy,Yes
02/06/2023,47,M,whiskey,Facebook,92.53,Cloudy,Yes
17/06/2023,44,M,whiskey,Facebook,51.93,Cloudy,Yes
14/06/2023,70,F,wine,Facebook,32.68,Stormy,No
17/06/2023,39,M,whiskey,Facebook,73.01,Cloudy,No
10/06/2023,40,M,whiskey,Twitter,61.25,Sunny,No
17/06/2023,52,M,whiskey,Facebook,78.34,Cloudy,Yes
03/06/2023,51,M,wine,Facebook,72.45,Rainy,Yes
24/06/2023,56,M,whiskey,Facebook,66.97,Rainy,No
30/06/2023,49,M,whiskey,Facebook,80.17,Sunny,Yes
18/06/2023,51,M,whiskey,Twitter,78.75,Sunny,Yes
25/06/2023,46,M,whiskey,Facebook,79.18,Sunny,Yes
17/06/2023,56,F,wine,Facebook,38.59,Cloudy,Yes
10/06/2023,65,F,wine,Facebook,61.47,Sunny,Yes
03/06/2023,44,M,wine,Facebook,71.03,Rainy,No
17/06/2023,44,M,whiskey,Facebook,81.54,Cloudy,Yes
22/06/2023,37,M,whiskey,Facebook,63.08,Cloudy,Yes
24/06/2023,19,M,wine,Twitter,20.7,Rainy,No
11/06/2023,42,M,whiskey,Facebook,65.92,Sunny,No
10/06/2023,40,M,whiskey,Facebook,55.51,Sunny,Yes
30/06/2023,50,M,whiskey,Facebook,57.8,Sunny,No
06/06/2023,44,M,whiskey,Facebook,66.22,Sunny,Yes
18/06/2023,42,M,whiskey,Facebook,60.63,Sunny,Yes
11/06/2023,45,M,whiskey,Facebook,64.73,Sunny,Yes
25/06/2023,43,M,whiskey,Facebook,53.16,Sunny,Yes
11/06/2023,44,M,whiskey,Facebook,66.47,Sunny,Yes
13/06/2023,45,F,cocktail,Facebook,55.77,Sunny,No
18/06/2023,33,M,cocktail,TikTok,32.07,Sunny,No
03/06/2023,48,M,whiskey,Facebook,74.75,Rainy,Yes
25/06/2023,55,M,whiskey,Facebook,73.66,Sunny,No
17/06/2023,51,M,whiskey,Twitter,56.15,Cloudy,Yes
17/06/2023,54,M,whiskey,Facebook,64.46,Cloudy,Yes
24/06/2023,66,F,cocktail,Facebook,39.52,Rainy,Yes
24/06/2023,50,M,whiskey,Twitter,86.39,Rainy,Yes
15/06/2023,42,M,whiskey,Facebook,67.95,Sunny,No
03/06/2023,54,M,wine,Facebook,70.27,Rainy,No
11/06/2023,37,M,whiskey,Facebook,63.73,Sunny,Yes
08/06/2023,47,M,whiskey,Facebook,70.66,Cloudy,Yes
20/06/2023,47,M,whiskey,Facebook,67.86,Sunny,Yes
18/06/2023,38,M,whiskey,Facebook,77.1,Sunny,Yes
11/06/2023,45,M,whiskey,Facebook,70.7,Sunny,No
24/06/2023,49,M,whiskey,Facebook,52.91,Rainy,Yes
03/06/2023,39,M,whiskey,Facebook,68.99,Rainy,Yes
28/06/2023,49,M,whiskey,Facebook,75.29,Cloudy,Yes
03/06/2023,60,F,cocktail,Facebook,42.33,Rainy,No
03/06/2023,44,M,wine,Facebook,56.49,Rainy,Yes
03/06/2023,65,F,wine,Facebook,50.92,Rainy,Yes
11/06/2023,22,M,cocktail,TikTok,19.31,Sunny,No
28/06/2023,45,M,wine,Twitter,78.07,Cloudy,No
24/06/2023,41,M,whiskey,Facebook,70.83,Rainy,Yes
02/06/2023,27,F,beer,Instagram,32.15,Cloudy,Yes
11/06/2023,39,M,wine,Facebook,77.91,Sunny,Yes
20/06/2023,55,M,beer,Facebook,63.24,Sunny,No
21/06/2023,40,M,whiskey,Twitter,55.79,Sunny,Yes
04/06/2023,45,M,whiskey,Facebook,55.26,Sunny,Yes
11/06/2023,42,M,whiskey,Facebook,66.32,Sunny,Yes
13/06/2023,53,M,wine,Facebook,71.19,Sunny,Yes
04/06/2023,47,M,wine,Facebook,62.85,Sunny,Yes
16/06/2023,25,F,cocktail,TikTok,28.4,Cloudy,No
15/06/2023,44,M,whiskey,Facebook,70.87,Sunny,Yes
02/06/2023,44,M,wine,Facebook,66.66,Cloudy,No
22/06/2023,49,M,whiskey,Facebook,67.32,Cloudy,No
25/06/2023,50,M,whiskey,Facebook,55.03,Sunny,Yes
03/06/2023,71,F,cocktail,Facebook,63.69,Rainy,No
29/06/2023,63,F,wine,Instagram,64.38,Rainy,Yes
04/06/2023,52,M,whiskey,Facebook,67.3,Sunny,Yes
03/06/2023,47,M,whiskey,Facebook,81.38,Rainy,Yes
17/06/2023,50,M,whiskey,Facebook,86.12,Cloudy,Yes
17/06/2023,46,M,whiskey,Facebook,80.12,Cloudy,Yes
03/06/2023,58,F,wine,Instagram,47.16,Rainy,Yes
26/06/2023,53,M,whiskey,Facebook,85.16,Rainy,Yes
14/06/2023,44,M,whiskey,Facebook,73.37,Stormy,Yes
04/06/2023,59,F,cocktail,Instagram,15.66,Sunny,Yes
03/06/2023,51,M,whiskey,Facebook,61.25,Rainy,Yes
12/06/2023,60,M,wine,Twitter,49.51,Rainy,No
17/06/2023,46,M,whiskey,Twitter,78,Cloudy,No
14/06/2023,64,F,wine,Facebook,42.3,Stormy,Yes
29/06/2023,41,M,whiskey,Facebook,65.04,Rainy,No
01/06/2023,51,M,wine,Facebook,63.33,Cloudy,Yes
10/06/2023,44,M,wine,Facebook,85.6,Sunny,No
17/06/2023,21,F,beer,TikTok,31.53,Cloudy,Yes
25/06/2023,45,M,whiskey,Facebook,91.54,Sunny,Yes
11/06/2023,29,M,cocktail,TikTok,19.29,Sunny,No
26/06/2023,45,M,wine,Facebook,67.26,Rainy,Yes
18/06/2023,37,M,whiskey,Facebook,89.67,Sunny,Yes
24/06/2023,22,M,cocktail,TikTok,9.26,Rainy,No
26/06/2023,22,M,cocktail,TikTok,10.9,Rainy,Yes
24/06/2023,52,M,whiskey,Facebook,47.48,Rainy,Yes
30/06/2023,18,M,cocktail,TikTok,41.57,Sunny,No
22/06/2023,47,M,wine,Facebook,72.62,Cloudy,Yes
10/06/2023,47,M,whiskey,Facebook,74.99,Sunny,Yes
21/06/2023,44,M,whiskey,Facebook,68.01,Sunny,Yes
10/06/2023,45,M,whiskey,Facebook,81.4,Sunny,Yes
17/06/2023,67,F,cocktail,Facebook,50.82,Cloudy,Yes
11/06/2023,56,F,wine,Facebook,45.52,Sunny,No
11/06/2023,66,F,cocktail,Facebook,38.69,Sunny,No
21/06/2023,46,M,wine,Twitter,45.27,Sunny,Yes
14/06/2023,52,M,whiskey,Facebook,87.99,Stormy,Yes
11/06/2023,43,M,whiskey,Facebook,69.1,Sunny,Yes
05/06/2023,67,F,cocktail,Facebook,35.86,Cloudy,No
12/06/2023,65,F,wine,Instagram,49.68,Rainy,Yes
18/06/2023,49,M,whiskey,Facebook,64.4,Sunny,Yes
17/06/2023,40,M,whiskey,Facebook,78.38,Cloudy,Yes
29/06/2023,62,F,cocktail,Facebook,50.15,Rainy,Yes
03/06/2023,57,M,whiskey,Facebook,72.18,Rainy,No
30/06/2023,52,M,whiskey,Facebook,58.47,Sunny,Yes
12/06/2023,60,F,wine,Facebook,60.75,Rainy,No
29/06/2023,61,F,wine,Instagram,37.69,Rainy,Yes
16/06/2023,41,M,whiskey,Facebook,61.06,Cloudy,No
28/06/2023,54,M,whiskey,Twitter,57.85,Cloudy,No
29/06/2023,27,M,beer,TikTok,26.03,Rainy,Yes
15/06/2023,49,M,whiskey,Facebook,73.55,Sunny,Yes
03/06/2023,53,M,whiskey,Facebook,71.78,Rainy,No
21/06/2023,61,F,wine,Facebook,58.34,Sunny,No
13/06/2023,55,M,wine,Facebook,82.07,Sunny,Yes
06/06/2023,49,M,whiskey,Facebook,80.01,Sunny,Yes
23/06/2023,50,M,whiskey,Facebook,69.17,Sunny,Yes
18/06/2023,30,F,cocktail,Twitter,22.01,Sunny,Yes
24/06/2023,50,M,whiskey,Facebook,59.55,Rainy,No
25/06/2023,41,M,whiskey,Facebook,58.39,Sunny,Yes
06/06/2023,41,M,wine,Twitter,65.9,Sunny,No
03/06/2023,65,F,cocktail,Instagram,43.93,Rainy,No
03/06/2023,54,M,whiskey,Facebook,75.28,Rainy,Yes
07/06/2023,49,M,whiskey,Facebook,51.61,Sunny,Yes
04/06/2023,51,M,whiskey,Facebook,91.02,Sunny,No
17/06/2023,36,M,whiskey,Facebook,60.13,Cloudy,Yes
10/06/2023,45,M,wine,Facebook,77.36,Sunny,Yes
19/06/2023,45,M,whiskey,Facebook,85.15,Cloudy,No
17/06/2023,48,M,whiskey,Twitter,91,Cloudy,Yes
18/06/2023,45,M,whiskey,Facebook,55.19,Sunny,Yes
04/06/2023,40,M,whiskey,Facebook,60.93,Sunny,No
24/06/2023,46,M,whiskey,Facebook,89.77,Rainy,Yes
18/06/2023,46,M,whiskey,Twitter,65.78,Sunny,Yes
18/06/2023,43,M,whiskey,Facebook,83.79,Sunny,Yes
20/06/2023,44,M,whiskey,Facebook,67.58,Sunny,Yes
17/06/2023,54,M,wine,Facebook,54.09,Cloudy,Yes
25/06/2023,50,M,whiskey,Facebook,72.67,Sunny,Yes
06/06/2023,64,F,wine,Instagram,59.35,Sunny,Yes
17/06/2023,39,M,whiskey,Facebook,58.44,Cloudy,Yes
29/06/2023,66,F,wine,Instagram,51.49,Rainy,Yes
20/06/2023,35,M,whiskey,Facebook,86.76,Sunny,Yes
04/06/2023,25,F,beer,Twitter,36.84,Sunny,No
10/06/2023,47,M,whiskey,Twitter,69.7,Sunny,Yes
04/06/2023,67,F,wine,Facebook,40.25,Sunny,No
17/06/2023,70,F,cocktail,Facebook,45.88,Cloudy,Yes
17/06/2023,37,M,wine,Facebook,92.22,Cloudy,No
17/06/2023,48,M,whiskey,Facebook,78.06,Cloudy,Yes
16/06/2023,44,M,whiskey,Facebook,84.8,Cloudy,No
17/06/2023,50,M,wine,Facebook,88.6,Cloudy,No
10/06/2023,36,M,whiskey,Facebook,62.15,Sunny,Yes
10/06/2023,41,M,whiskey,Twitter,63.37,Sunny,No
10/06/2023,39,M,whiskey,Facebook,65.86,Sunny,Yes
25/06/2023,51,M,wine,Facebook,85.56,Sunny,Yes
03/06/2023,39,M,whiskey,Facebook,58.94,Rainy,No
19/06/2023,33,M,whiskey,Facebook,53.29,Cloudy,Yes
27/06/2023,41,M,whiskey,Facebook,78.07,Cloudy,Yes
03/06/2023,23,F,cocktail,TikTok,29.53,Rainy,No
24/06/2023,51,M,whiskey,Facebook,64.94,Rainy,Yes
14/06/2023,46,M,whiskey,Twitter,74.3,Stormy,No
04/06/2023,47,M,wine,Facebook,45.78,Sunny,Yes
29/06/2023,57,F,wine,Facebook,58.73,Rainy,No
18/06/2023,47,M,wine,Twitter,62.73,Sunny,Yes
25/06/2023,41,M,whiskey,Facebook,64.4,Sunny,Yes
06/06/2023,40,M,whiskey,Facebook,50.99,Sunny,Yes
24/06/2023,46,M,whiskey,Facebook,59.92,Rainy,Yes
21/06/2023,53,M,whiskey,Twitter,62.29,Sunny,Yes
18/06/2023,23,M,cocktail,Twitter,16.89,Sunny,No
04/06/2023,22,F,beer,TikTok,36.58,Sunny,No
25/06/2023,69,F,wine,Facebook,46.72,Sunny,No
11/06/2023,46,M,whiskey,Facebook,72.78,Sunny,Yes
04/06/2023,42,M,whiskey,Facebook,72.65,Sunny,Yes
08/06/2023,51,M,whiskey,Facebook,83.06,Cloudy,Yes
04/06/2023,47,M,wine,Facebook,73.06,Sunny,No
10/06/2023,18,F,cocktail,Twitter,18.87,Sunny,Yes
01/06/2023,69,F,wine,Facebook,54.65,Cloudy,No
03/06/2023,24,F,beer,Facebook,31.76,Rainy,No
10/06/2023,42,M,whiskey,Facebook,77.83,Sunny,No
04/06/2023,39,M,whiskey,Facebook,86.91,Sunny,Yes
25/06/2023,48,M,whiskey,Facebook,48.66,Sunny,Yes
16/06/2023,43,M,wine,Facebook,79.59,Cloudy,Yes
11/06/2023,28,F,cocktail,Twitter,21.74,Sunny,Yes
04/06/2023,48,M,whiskey,Facebook,93.67,Sunny,Yes
17/06/2023,44,M,wine,Facebook,71.41,Cloudy,Yes
10/06/2023,59,F,cocktail,Facebook,36.04,Sunny,Yes
17/06/2023,44,M,whiskey,Facebook,56.02,Cloudy,Yes
06/06/2023,73,F,cocktail,Facebook,53.12,Sunny,No
17/06/2023,62,F,wine,Facebook,41.69,Cloudy,Yes
12/06/2023,61,F,cocktail,Instagram,67.92,Rainy,Yes
17/06/2023,45,M,whiskey,Facebook,62.59,Cloudy,No
03/06/2023,50,M,whiskey,Facebook,79.43,Rainy,No
24/06/2023,46,M,whiskey,Facebook,73.45,Rainy,Yes
12/06/2023,37,M,wine,Facebook,69.21,Rainy,Yes
08/06/2023,38,M,whiskey,Facebook,81.11,Cloudy,Yes
09/06/2023,20,M,wine,TikTok,29.54,Cloudy,Yes
03/06/2023,35,M,whiskey,Facebook,58.51,Rainy,Yes
27/06/2023,44,M,whiskey,Facebook,72.97,Cloudy,Yes
10/06/2023,18,M,cocktail,TikTok,18.48,Sunny,Yes
11/06/2023,65,F,wine,Instagram,38.41,Sunny,No
11/06/2023,68,F,wine,Facebook,53.59,Sunny,Yes
18/06/2023,51,M,whiskey,Facebook,66.3,Sunny,Yes
29/06/2023,57,M,whiskey,Facebook,49.13,Rainy,Yes
03/06/2023,31,M,whiskey,Facebook,71.08,Rainy,Yes
10/06/2023,47,M,wine,Twitter,60.37,Sunny,Yes
11/06/2023,54,M,whiskey,Facebook,77.95,Sunny,Yes
25/06/2023,61,F,wine,Facebook,61.58,Sunny,Yes
04/06/2023,38,M,whiskey,Twitter,68.73,Sunny,No
30/06/2023,22,M,cocktail,TikTok,40.76,Sunny,Yes
24/06/2023,36,M,wine,Facebook,71.44,Rainy,No
01/06/2023,45,M,whiskey,Facebook,84.48,Cloudy,Yes
09/06/2023,43,M,whiskey,Facebook,63.85,Cloudy,No
10/06/2023,53,M,whiskey,Facebook,61.3,Sunny,No
26/06/2023,55,M,whiskey,Facebook,62.99,Rainy,Yes
18/06/2023,47,M,whiskey,Facebook,60.75,Sunny,Yes
18/06/2023,30,F,cocktail,Instagram,31.98,Sunny,No
11/06/2023,74,F,wine,Facebook,50.2,Sunny,Yes
11/06/2023,63,F,wine,Facebook,57.3,Sunny,No
11/06/2023,47,M,whiskey,Facebook,69.48,Sunny,No
18/06/2023,47,M,whiskey,Facebook,71.11,Sunny,Yes
03/06/2023,39,M,beer,Facebook,90.92,Rainy,Yes
03/06/2023,53,M,whiskey,Facebook,81.36,Rainy,Yes
04/06/2023,50,M,whiskey,Facebook,75.51,Sunny,Yes
11/06/2023,22,F,cocktail,Twitter,24.05,Sunny,Yes
25/06/2023,57,M,beer,Facebook,60.09,Sunny,No
04/06/2023,53,M,whiskey,Facebook,79.96,Sunny,No
30/06/2023,45,M,wine,Facebook,70.55,Sunny,Yes
03/06/2023,44,M,wine,Facebook,66,Rainy,No
09/06/2023,47,M,whiskey,Facebook,50.58,Cloudy,Yes
01/06/2023,25,M,beer,TikTok,40.03,Cloudy,Yes
29/06/2023,48,M,whiskey,Facebook,73.6,Rainy,Yes
03/06/2023,40,M,whiskey,Facebook,68.09,Rainy,Yes
24/06/2023,42,M,whiskey,Facebook,74.4,Rainy,Yes
10/06/2023,50,M,whiskey,Facebook,66.82,Sunny,Yes
07/06/2023,39,M,whiskey,Facebook,62.94,Sunny,Yes
